# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

LIFTING_SURFACE,WingGeom
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,16,33
# x,y,z,u,w
1.066958813421949870e+01, 1.000494394591798297e+01, 1.287846202409766105e+00, 3.799999999999999822e+00, 2.000000000000000000e+00
1.067427563421950687e+01, 9.994835515569896245e+00, 1.291184084935383725e+00, 3.799999999999999822e+00, 2.124750000000000139e+00
1.068833813421949763e+01, 9.985342905044019446e+00, 1.294318618953594013e+00, 3.799999999999999822e+00, 2.249499999999999833e+00
1.071177563421948520e+01, 9.976562462514007024e+00, 1.297217989546141537e+00, 3.799999999999999822e+00, 2.374249999999999972e+00
1.074458813421950154e+01, 9.968645417220727722e+00, 1.299832259638430187e+00, 3.799999999999999822e+00, 2.499000000000000110e+00
1.078677563421950225e+01, 9.961784599738184198e+00, 1.302097755071236040e+00, 3.799999999999999822e+00, 2.623749999999999805e+00
1.083833813421950332e+01, 9.956197344023619777e+00, 1.303942710477129063e+00, 3.799999999999999822e+00, 2.748499999999999943e+00
1.089927563421950296e+01, 9.952106064929274964e+00, 1.305293682737526550e+00, 3.799999999999999822e+00, 2.873250000000000082e+00
1.096958813421951362e+01, 9.949718431618645553e+00, 1.306082097875262971e+00, 3.799999999999999822e+00, 2.997999999999999776e+00
1.104927563421950154e+01, 9.949209484094897249e+00, 1.306250156316328903e+00, 3.799999999999999822e+00, 3.122749999999999915e+00
1.113833813421948626e+01, 9.950708466814511155e+00, 1.305755180533366699e+00, 3.799999999999999822e+00, 3.247500000000000053e+00
1.123677563421949799e+01, 9.954293580123707130e+00, 1.304571348162268052e+00, 3.799999999999999822e+00, 3.372250000000000192e+00
1.134458813421949763e+01, 9.959998277020680746e+00, 1.302687612762148728e+00, 3.799999999999999822e+00, 3.496999999999999886e+00
1.146177563421949941e+01, 9.967833159511860330e+00, 1.300100473467815654e+00, 3.799999999999999822e+00, 3.621750000000000025e+00
1.158833813421949976e+01, 9.977827955594847253e+00, 1.296800113862646153e+00, 3.799999999999999822e+00, 3.746500000000000163e+00
1.172427563421949870e+01, 9.990098484666322776e+00, 1.292748289478705903e+00, 3.799999999999999822e+00, 3.871249999999999858e+00
1.186958813421949976e+01, 1.000494394591798297e+01, 1.287846202409766105e+00, 3.799999999999999822e+00, 3.995999999999999996e+00
1.201599829573327405e+01, 1.003967358145136934e+01, 1.484807753012207909e+00, 4.000000000000000000e+00, 4.000000000000000083e-03
1.189490454573328471e+01, 1.005277966242973164e+01, 1.482496797324376336e+00, 4.000000000000000000e+00, 1.287500000000000033e-01
1.178162329573327227e+01, 1.006361250520447115e+01, 1.480586674865413066e+00, 4.000000000000000000e+00, 2.535000000000000031e-01
1.167615454573327227e+01, 1.007243625305609314e+01, 1.479030810048203026e+00, 4.000000000000000000e+00, 3.782499999999999751e-01
1.157849829573327227e+01, 1.007935315530955478e+01, 1.477811173557995517e+00, 4.000000000000000000e+00, 5.030000000000000027e-01
1.148865454573327227e+01, 1.008438945685796639e+01, 1.476923137712026879e+00, 4.000000000000000000e+00, 6.277500000000000302e-01
1.140662329573327227e+01, 1.008755451751524035e+01, 1.476365052122570631e+00, 4.000000000000000000e+00, 7.524999999999999467e-01
1.133240454573327405e+01, 1.008887787073246933e+01, 1.476131709245366075e+00, 4.000000000000000000e+00, 8.772499999999999742e-01
1.126599829573327938e+01, 1.008842855445008624e+01, 1.476210935828821569e+00, 4.000000000000000000e+00, 1.002000000000000002e+00
1.120740454573329004e+01, 1.008632067009504674e+01, 1.476582612712831200e+00, 4.000000000000000000e+00, 1.126749999999999918e+00
1.115662329573326872e+01, 1.008270874896933833e+01, 1.477219491859479428e+00, 4.000000000000000000e+00, 1.251500000000000057e+00
1.111365454573327405e+01, 1.007777612851380589e+01, 1.478089245931386131e+00, 4.000000000000000000e+00, 1.376249999999999973e+00
1.107849829573327405e+01, 1.007171916416762691e+01, 1.479157252166806824e+00, 4.000000000000000000e+00, 1.500999999999999890e+00
1.105115454573327405e+01, 1.006472972578210445e+01, 1.480389678734172820e+00, 4.000000000000000000e+00, 1.625750000000000028e+00
1.103162329573327405e+01, 1.005697805078372298e+01, 1.481756508182071386e+00, 4.000000000000000000e+00, 1.750499999999999945e+00
1.101990454573327227e+01, 1.004859764951905454e+01, 1.483234199034195733e+00, 4.000000000000000000e+00, 1.875250000000000083e+00
1.101599829573327405e+01, 1.003967358145136934e+01, 1.484807753012207909e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
1.101990454573328648e+01, 1.003074951338368948e+01, 1.486381306990220974e+00, 4.000000000000000000e+00, 2.124750000000000139e+00
1.103162329573327582e+01, 1.002236911211901393e+01, 1.487858997842345321e+00, 4.000000000000000000e+00, 2.249499999999999833e+00
1.105115454573326161e+01, 1.001461743712062002e+01, 1.489225827290241888e+00, 4.000000000000000000e+00, 2.374249999999999972e+00
1.107849829573327938e+01, 1.000762799873511355e+01, 1.490458253857609661e+00, 4.000000000000000000e+00, 2.499000000000000110e+00
1.111365454573327760e+01, 1.000157103438893280e+01, 1.491526260093030354e+00, 4.000000000000000000e+00, 2.623749999999999805e+00
1.115662329573327938e+01, 9.996638413933398581e+00, 1.492396014164935725e+00, 4.000000000000000000e+00, 2.748499999999999943e+00
1.120740454573328115e+01, 9.993026492807706163e+00, 1.493032893311585951e+00, 4.000000000000000000e+00, 2.873250000000000082e+00
1.126599829573329004e+01, 9.990918608452666660e+00, 1.493404570195596470e+00, 4.000000000000000000e+00, 2.997999999999999776e+00
1.133240454573327760e+01, 9.990469292170276461e+00, 1.493483796779049744e+00, 4.000000000000000000e+00, 3.122749999999999915e+00
1.140662329573326161e+01, 9.991792645387489458e+00, 1.493250453901843855e+00, 4.000000000000000000e+00, 3.247500000000000053e+00
1.148865454573327582e+01, 9.994957706044774071e+00, 1.492692368312389384e+00, 4.000000000000000000e+00, 3.372250000000000192e+00
1.157849829573327405e+01, 9.999994007593187462e+00, 1.491804332466420302e+00, 4.000000000000000000e+00, 3.496999999999999886e+00
1.167615454573327405e+01, 1.000691090984664555e+01, 1.490584695976212348e+00, 4.000000000000000000e+00, 3.621750000000000025e+00
1.178162329573327582e+01, 1.001573465769826754e+01, 1.489028831159002753e+00, 4.000000000000000000e+00, 3.746500000000000163e+00
1.189490454573327582e+01, 1.002656750047301770e+01, 1.487118708700041259e+00, 4.000000000000000000e+00, 3.871249999999999858e+00
1.201599829573327405e+01, 1.003967358145136934e+01, 1.484807753012207909e+00, 4.000000000000000000e+00, 3.995999999999999996e+00
SURFACE_FACE,15,32
# nx,ny,nz,area
6.314223909569414983e-02, -2.661500454808003041e-02, -9.976495873676728410e-01, 1.450193810813083406e+00
5.791574634007102401e-02, -2.559274666647544036e-02, -9.979933755511295468e-01, 1.354891832799587359e+00
5.277281389000128969e-02, -2.403224240061067191e-02, -9.983173250221241135e-01, 1.260060089651834359e+00
4.620957644763723504e-02, -2.119356473923655199e-02, -9.987069178984262496e-01, 1.165467449504962172e+00
3.714090107969294369e-02, -1.638438201820500636e-02, -9.991757130219239835e-01, 1.071062968533174509e+00
2.478971776811102895e-02, -8.987446736921117507e-03, -9.996522873950363097e-01, 9.769173636924359805e-01
8.564020912916654044e-03, 1.555022644911715915e-03, -9.999621190077035982e-01, 8.831762834099048387e-01
-1.209010267386882720e-02, 1.580448689479381150e-02, -9.998020042044963862e-01, 7.900207207002458709e-01
-3.757012075058854816e-02, 3.423106819555854496e-02, -9.987075247523556909e-01, 6.932765597550054615e-01
-4.143762325987320611e-02, 3.762006620002521229e-02, -9.984325986253046459e-01, 5.813701977651370978e-01
-3.978992309495801155e-02, 3.740156255612522157e-02, -9.985078292825035895e-01, 4.972426611353990555e-01
-5.857104143204092117e-02, 5.354032822329923141e-02, -9.968464607748314110e-01, 4.141670010623832998e-01
-1.074020630027789774e-01, 9.417064786454164282e-02, -9.897457683382736571e-01, 3.320039102146412624e-01
-2.073030374821459021e-01, 1.769670393845609868e-01, -9.621372654783408862e-01, 2.526304088339365039e-01
-3.991379902262580104e-01, 3.363168661166411333e-01, -8.529829015423607830e-01, 1.827555949228356069e-01
-6.759859201497869785e-01, 5.672195362787204598e-01, -4.704306892869544177e-01, 1.421818458795809370e-01
-7.550363070745036431e-01, 6.335506867916714802e-01, 1.689192181638815848e-01, 1.518099890617055081e-01
-6.144208030309277202e-01, 5.184680635033619422e-01, 5.947082847328627464e-01, 2.048354772053394557e-01
-4.734005212333137202e-01, 4.036493962458782003e-01, 7.829170526986655165e-01, 2.810328752191808555e-01
-3.647257506177007946e-01, 3.165032551892946189e-01, 8.756716372539052884e-01, 3.655296734660536950e-01
-2.732056934119617142e-01, 2.444974173911200477e-01, 9.303653379056860961e-01, 4.531628439841208777e-01
-1.875976490192300949e-01, 1.784147911890891502e-01, 9.659064573587917701e-01, 5.423682434563749100e-01
-1.020404944239514389e-01, 1.135221898184946843e-01, 9.882815640881545960e-01, 6.332240848915051679e-01
-3.541497856073514555e-02, 6.399269407634056162e-02, 9.973217707432212586e-01, 7.016275819176953643e-01
-1.647384631264289757e-03, 3.939782587904377270e-02, 9.992222462695078411e-01, 7.885410125947667215e-01
2.763312612799720402e-02, 1.876505257671873608e-02, 9.994419858812152446e-01, 8.807606634447431304e-01
5.349094491576951438e-02, 1.209388879867631704e-03, 9.985676022135684393e-01, 9.738427666268535399e-01
7.646086941340467236e-02, -1.376866925032190631e-02, 9.969775118805948022e-01, 1.067678417094429122e+00
9.712450378564996267e-02, -2.667734736612927329e-02, 9.949146445308251208e-01, 1.162176964024285386e+00
1.162506468660042813e-01, -3.809046393783598744e-02, 9.924892461181813452e-01, 1.257312102912847118e+00
1.349116101257574196e-01, -4.865623885646824104e-02, 9.896622797063743260e-01, 1.353184740107716610e+00
1.545866174668817927e-01, -5.906225021215195242e-02, 9.862122633084751122e-01, 1.450107976503222318e+00
6.716437765690418116e-02, -2.841905771456293764e-02, -9.973371062647660157e-01, 1.275896702320482579e+00
6.128030364365791988e-02, -2.727059702330977137e-02, -9.977479836728979645e-01, 1.192212982231190210e+00
5.552648018226437332e-02, -2.553353430244618624e-02, -9.981306771282979495e-01, 1.108844431791311536e+00
4.840596173257490087e-02, -2.248531646523074107e-02, -9.985746208532454427e-01, 1.025590396873487409e+00
3.883730756691635561e-02, -1.744889657593264726e-02, -9.990931886211792401e-01, 9.424121798881294199e-01
2.604376108788489241e-02, -9.819370838295067919e-03, -9.996125761837618695e-01, 8.593839532141950288e-01
9.430263257575620048e-03, 9.522744675610473036e-04, -9.999550806452414120e-01, 7.766513720937577858e-01
-1.156350139840226637e-02, 1.542278035341902546e-02, -9.998141943789253805e-01, 6.943950241574006199e-01
-3.737449822043634878e-02, 3.408429951998321467e-02, -9.987198843564709660e-01, 6.094108011699606031e-01
-4.434417502090797630e-02, 3.986178450436749648e-02, -9.982207332438263192e-01, 5.127100597285945138e-01
-4.712816310945537601e-02, 4.319543642899151964e-02, -9.979544531258115470e-01, 4.376569528190464298e-01
-6.953313738223300400e-02, 6.236376710336628132e-02, -9.956283962194231174e-01, 3.636196836007302702e-01
-1.212351377540853287e-01, 1.054751005300602340e-01, -9.870040752407872597e-01, 2.906643545158843489e-01
-2.232314218732489586e-01, 1.901293088275021193e-01, -9.560431884665168134e-01, 2.205271147552597677e-01
-4.156210531433090494e-01, 3.500402381790300721e-01, -8.394825619627930280e-01, 1.591365015265352179e-01
-6.864112423031503152e-01, 5.759674202525119080e-01, -4.439607384077022267e-01, 1.239262596667947136e-01
-7.509229392346906673e-01, 6.300991613543880376e-01, 1.977113709214267101e-01, 1.329239797633387510e-01
-6.026414983230052869e-01, 5.086736561050549943e-01, 6.148774968103154492e-01, 1.795060389537186663e-01
-4.600328798175228329e-01, 3.926118361343274854e-01, 7.963828825471004347e-01, 2.461167088959120286e-01
-3.520585871038541259e-01, 3.061526305982730789e-01, 8.844915590463231503e-01, 3.200020182990491735e-01
-2.625810528737267946e-01, 2.359365578101896010e-01, 9.356201854173541443e-01, 3.967295551487558525e-01
-1.801519527971422174e-01, 1.725197559988243257e-01, 9.683915570127006323e-01, 4.748935874600960783e-01
-9.882519394117696143e-02, 1.110300715352970091e-01, 9.888912499650078791e-01, 5.544127260882845132e-01
-3.533566568834076854e-02, 6.393286701080604095e-02, 9.973284209557755631e-01, 6.164062467736990403e-01
-2.121480557326634736e-03, 3.974382749849878632e-02, 9.992076498386179839e-01, 6.928298939356463126e-01
2.664458503199136283e-02, 1.945875007701637974e-02, 9.994555633613297907e-01, 7.734723978293196467e-01
5.197660180711336647e-02, 2.223619947075601132e-03, 9.986458272976038719e-01, 8.548876750296439120e-01
7.439971256193499138e-02, -1.246230017828827037e-02, 9.971506274605494990e-01, 9.369978623587302824e-01
9.448844202025384609e-02, -2.511182556634115187e-02, 9.952091893372522202e-01, 1.019735743670059813e+00
1.130067550694146689e-01, -3.630629074216687457e-02, 9.929306756069261608e-01, 1.103083094459966107e+00
1.310244056302158622e-01, -4.670410640900127947e-02, 9.902784111419298263e-01, 1.187125303199868309e+00
1.500206739058551897e-01, -5.700558637047227484e-02, 9.870380745054324612e-01, 1.272128176230219232e+00
7.236310841860953136e-02, -3.075089816193353129e-02, -9.969041893794161613e-01, 1.101642284525212956e+00
6.562835821783981338e-02, -2.943897076191899845e-02, -9.974097781745021596e-01, 1.029563100386553298e+00
5.908491738902230811e-02, -2.747365458873396449e-02, -9.978748272407073072e-01, 9.576475051609137923e-01
5.124457997720994334e-02, -2.415483993936539536e-02, -9.983939787130443611e-01, 8.857247748831527101e-01
4.103042652055263056e-02, -1.882514513690582494e-02, -9.989805393550547086e-01, 8.137678805737655896e-01
2.766584536982625089e-02, -1.089547596898951358e-02, -9.995578470520761760e-01, 7.418538865523272019e-01
1.055159320595925806e-02, 1.720189736444495887e-04, -9.999443155947678186e-01, 6.701279495146992282e-01
-1.088112630378257860e-02, 1.492815684377750592e-02, -9.998293610529791486e-01, 5.987698349754813076e-01
-3.712104455794567465e-02, 3.389414164933506057e-02, -9.987358085163372534e-01, 5.255451057253138769e-01
-4.808432845107295239e-02, 4.274631701011345070e-02, -9.979281786478825245e-01, 4.440617334942874028e-01
-5.660480047162533973e-02, 5.067689446398242203e-02, -9.971096975413757946e-01, 3.781373370044086579e-01
-8.375042829129433763e-02, 7.380542150698370107e-02, -9.937497801344166160e-01, 3.131988416234770534e-01
-1.392450795396777130e-01, 1.201897584714638340e-01, -9.829370426342471934e-01, 2.494927062914507054e-01
-2.440041377254549837e-01, 2.072906489393691598e-01, -9.473608434145630586e-01, 1.886075255414960128e-01
-4.369797651475146871e-01, 3.678190078173565469e-01, -8.208275472593975497e-01, 1.357032469965327171e-01
-6.992226489596075067e-01, 5.867174668528074566e-01, -4.084731340880748407e-01, 1.058695800687570188e-01
-7.445820979233984671e-01, 6.247785637487291988e-01, 2.350515810031187924e-01, 1.142403221856053280e-01
-5.867066346913333286e-01, 4.954166292217791479e-01, 6.405760597303808979e-01, 1.543797456525324296e-01
-4.422507680215309600e-01, 3.779200259414775553e-01, 8.133822669426465923e-01, 2.114099981779682669e-01
-3.353291206758880483e-01, 2.924729938197633827e-01, 8.955523037281742926e-01, 2.746694933159831153e-01
-2.486187121238334075e-01, 2.246784847577051603e-01, 9.421827394241883979e-01, 3.404456855932072590e-01
-1.704030129381736425e-01, 1.647968209973907916e-01, 9.714961765085576850e-01, 4.074993357386459403e-01
-9.462348009806231808e-02, 1.077725256869380283e-01, 9.896623059009522771e-01, 4.756178194049649477e-01
-3.523279567961688091e-02, 6.385526984111312976e-02, 9.973370316107375011e-01, 5.311849221629170170e-01
-2.736278492021006811e-03, 4.019249574017114829e-02, 9.991882085304001349e-01, 5.971191859295739146e-01
2.536128691827952558e-02, 2.035920695487126314e-02, 9.994710139959124273e-01, 6.661860728220160288e-01
5.000897482255920595e-02, 3.541253745205822246e-03, 9.987424903142494426e-01, 7.359374770062034887e-01
7.171968863570633845e-02, -1.076400117885090504e-02, 9.973667442523933557e-01, 8.063269501721948007e-01
9.105899499974511035e-02, -2.307556282924690810e-02, 9.955781123697677870e-01, 8.773111492956570112e-01
1.087847337431026296e-01, -3.398467414782363472e-02, 9.934842342118512803e-01, 9.488804287191361375e-01
1.259633728803593311e-01, -4.416303561192783805e-02, 9.910513886666739714e-01, 1.021105218921901869e+00
1.440741540243769547e-01, -5.432746927186807989e-02, 9.880744730154070732e-01, 1.094204665840451618e+00
7.934232877833828634e-02, -3.388144771950585971e-02, -9.962714702150516910e-01, 9.274553297227801085e-01
7.146444938652075918e-02, -3.234955073714149837e-02, -9.969184214573358904e-01, 8.669589731356488471e-01
6.386100980729338128e-02, -3.007778408442572313e-02, -9.975054377450598420e-01, 8.064801561887890990e-01
5.505520286788046641e-02, -2.639614696151498102e-02, -9.981343436946564784e-01, 7.458772042037129513e-01
4.397576026228457863e-02, -2.067350442781358891e-02, -9.988186715936117066e-01, 6.851338344385284884e-01
2.984582533975133414e-02, -1.234173861055189517e-02, -9.994783180228863362e-01, 6.243291083673963016e-01
1.206013085621429788e-02, -8.776895439783007373e-04, -9.999268887797724270e-01, 5.636068850866085000e-01
-9.961863090961175712e-03, 1.426181571099477755e-02, -9.998486694977308797e-01, 5.031454511700522714e-01
-3.677966720612124013e-02, 3.363801659144546874e-02, -9.987570975567585663e-01, 4.416795104697421315e-01
-5.307632803067066640e-02, 4.659611782953423237e-02, -9.975027344353483150e-01, 3.754318793818449684e-01
-6.930715705341873589e-02, 6.070356117671402846e-02, -9.957467527647969607e-01, 3.187219040571129813e-01
-1.029019277598600263e-01, 8.921455994567442649e-02, -9.906825705325618125e-01, 2.629793831750254496e-01
-1.636092961572201410e-01, 1.400903041283512174e-01, -9.765278822953112892e-01, 2.085914563224569584e-01
-2.721398046234436707e-01, 2.305274536233722638e-01, -9.342360621734946413e-01, 1.569872864734372653e-01
-4.656077350174754881e-01, 3.916411399803647608e-01, -7.936161884480285034e-01, 1.125756842055823659e-01
-7.150563002527652312e-01, 6.000034778130856061e-01, -3.587343224184566526e-01, 8.813783786648636542e-02
-7.342441116705900050e-01, 6.161039632968815516e-01, 2.851341629600722127e-01, 9.588062759993967732e-02
-5.641094967851643105e-01, 4.766042216318797653e-01, 6.742617381695766854e-01, 1.295781075107284019e-01
-4.175307573624618684e-01, 3.574795755135096176e-01, 8.353899806359960101e-01, 1.770395099326485533e-01
-3.122668382310201940e-01, 2.735977539025689631e-01, 9.097437500750809036e-01, 2.296510792405764834e-01
-2.294802523814054585e-01, 2.092326399836148820e-01, 9.505580025082391860e-01, 2.844026042360967566e-01
-1.570948617336142272e-01, 1.542464780001855940e-01, 9.754635966766955768e-01, 3.402347078794784041e-01
-8.889979324434615915e-02, 1.033334137100129918e-01, 9.906659539785083179e-01, 3.968494613467540288e-01
-3.509404283661678170e-02, 6.375060445470405457e-02, 9.973486193849377957e-01, 4.459636142936406200e-01
-3.565327031227698458e-03, 4.079748507970051147e-02, 9.991610749295291027e-01, 5.014091302905132608e-01
2.362831595434040227e-02, 2.157503874886066569e-02, 9.994879791113783218e-01, 5.589028372170363745e-01
4.734877813249498135e-02, 5.322340590793016996e-03, 9.988642379723058351e-01, 6.169950820567811078e-01
6.809297316100976216e-02, -8.466353346724580717e-03, 9.976430563418473563e-01, 6.756714314338343463e-01
8.641480593920629338e-02, -2.031882884486483493e-02, 9.960520199813172049e-01, 7.349131169415676901e-01
1.030641393077514623e-01, -3.083998647572038995e-02, 9.941964988989498986e-01, 7.947198666711878801e-01
1.191030941296475631e-01, -4.071958328942078265e-02, 9.920465556139390628e-01, 8.551480433849787399e-01
1.360106904144244566e-01, -5.069668435912639409e-02, 9.894093886192826259e-01, 9.163711408101427036e-01
8.920350242508075234e-02, -3.830487751224954246e-02, -9.952765804106264991e-01, 7.533846229437959341e-01
7.970880149917708435e-02, -3.646142064468187172e-02, -9.961511289800037972e-01, 7.044336353498439340e-01
7.060799827196573286e-02, -3.375677067142992399e-02, -9.969327916233182707e-01, 6.553637256320209437e-01
6.043981601879450105e-02, -2.956343343756334327e-02, -9.977339485268590380e-01, 6.060607151905694767e-01
4.814022414381174952e-02, -2.328707831563591249e-02, -9.985690916521023919e-01, 5.565174564569630444e-01
3.293121819408927065e-02, -1.438876606210780056e-02, -9.993540405078987776e-01, 5.068134565157825788e-01
1.419826359739119470e-02, -2.365542199977391409e-03, -9.998964013941241680e-01, 4.570898992183578535e-01
-8.656455320835159187e-03, 1.331555655452217740e-02, -9.998738729134398762e-01, 4.075224646390844807e-01
-3.629501416199715919e-02, 3.327439423829309240e-02, -9.987870076422975529e-01, 3.578140889405568847e-01
-6.007393247452632451e-02, 5.199224842177899153e-02, -9.968389683098740628e-01, 3.068333895181614146e-01
-8.720199562832894880e-02, 7.482624819364405711e-02, -9.933764868063367226e-01, 2.594851765891641460e-01
-1.300313854633966260e-01, 1.110359106921093020e-01, -9.852729902576460308e-01, 2.131097650921003339e-01
-1.982703880625889259e-01, 1.683896529418015264e-01, -9.655743254662740860e-01, 1.681666619056757794e-01
-3.121481655934099098e-01, 2.635543471418447803e-01, -9.127445583619246960e-01, 1.259023324348184647e-01
-5.055601494696138065e-01, 4.248706641315975752e-01, -7.509286610781593652e-01, 9.000049007552532454e-02
-7.342913561128555644e-01, 6.161436060909617485e-01, -2.849267642942118206e-01, 7.098493533155007806e-02
-7.161270092529569142e-01, 6.009019093402445666e-01, 3.550760509660765840e-01, 7.808213385366964687e-02
-5.300133972587486308e-01, 4.481947351570147453e-01, 7.198661529088399291e-01, 1.053394452109655821e-01
-3.810941488561479518e-01, 3.273187668553554919e-01, 8.646558127786441172e-01, 1.432572575017196648e-01
-2.785950123417131885e-01, 2.460048840327129782e-01, 9.283676082944579688e-01, 1.851856930505665910e-01
-2.017091936161722610e-01, 1.867913886437162496e-01, 9.614688649869352899e-01, 2.287850555454425672e-01
-1.378663335252207911e-01, 1.389867710827566993e-01, 9.806505756610259805e-01, 2.731997435363361926e-01
-8.064601093582388081e-02, 9.692880671036913087e-02, 9.920186628031968379e-01, 3.181282696091031204e-01
-3.489666611647104094e-02, 6.360171538950834536e-02, 9.973650507680060784e-01, 3.607423355251941355e-01
-4.744250120232986964e-03, 4.165772231150716848e-02, 9.991206765264214473e-01, 4.057002077951127328e-01
2.115915866356439523e-02, 2.330707476464613861e-02, 9.995044123317142759e-01, 4.516249841777316698e-01
4.355240640944241931e-02, 7.863475111400267462e-03, 9.990201968204243110e-01, 4.980663136369833932e-01
6.291072323495447427e-02, -5.184334344895992486e-03, 9.980056931598412229e-01, 5.450428384333884102e-01
7.977231521613536991e-02, -1.637750808467854091e-02, 9.966785615001426679e-01, 5.925615945192679312e-01
9.487633333814890491e-02, -2.634097348584391388e-02, 9.951405099221548589e-01, 6.406330681986045494e-01
1.092789637174112344e-01, -3.579043837057550165e-02, 9.933665751423745860e-01, 6.893010991835096801e-01
1.244586601890416838e-01, -4.549654730216879522e-02, 9.911811671372343646e-01, 7.386952764455771980e-01
1.073880599492467863e-01, 4.301363389537819493e-01, -8.963540229684775484e-01, 7.030405284796742427e-02
9.476644632419987946e-02, 4.422839126899799078e-01, -8.918543946332969652e-01, 6.690982531084478657e-02
8.277453906708548415e-02, 4.542740345231308652e-01, -8.870081607518101041e-01, 6.320045176591264358e-02
6.992357116791621252e-02, 4.674078955302277683e-01, -8.812721222137512855e-01, 5.923365437474608503e-02
5.516627036407709128e-02, 4.827847420850305271e-01, -8.739997571075224236e-01, 5.506015266150682264e-02
3.779773480139710790e-02, 5.012629168106567112e-01, -8.644690968880009985e-01, 5.072806135101476377e-02
1.735094584782973653e-02, 5.234715320838543295e-01, -8.518664800166562134e-01, 4.628460329442118937e-02
-6.520717130073073499e-03, 5.498707663694946124e-01, -8.352242935525366896e-01, 4.177596938396443971e-02
-3.418835960048056261e-02, 5.808611380733932350e-01, -8.132843871266129954e-01, 3.724666694778204501e-02
-6.624208576822672445e-02, 6.169402860633760310e-01, -7.842172336190493809e-01, 3.273991723327002168e-02
-1.037669004185845789e-01, 6.588882380613518830e-01, -7.450494749490980118e-01, 2.830078066321597974e-02
-1.487340182787045550e-01, 7.078846652097808834e-01, -6.904907621159795950e-01, 2.398421846273393609e-02
-2.044678049880509496e-01, 7.651484499926703986e-01, -6.105249922789257599e-01, 1.987229360385348725e-02
-2.756231071475199190e-01, 8.294879870981437531e-01, -4.857793553314267432e-01, 1.610998981090158363e-02
-3.645715009299962395e-01, 8.874568831098396116e-01, -2.819714548152315037e-01, 1.297634647313845001e-02
-4.588537811055269366e-01, 8.878937556203243542e-01, 3.313436728831683359e-02, 1.097406767927955502e-02
-4.999801446464489096e-01, 7.544261073763787184e-01, 4.252776780742678064e-01, 1.010985669918851824e-02
-4.464002016693650599e-01, 4.689828711850300702e-01, 7.620904975687570193e-01, 1.066865186265504584e-02
-3.407422631460403362e-01, 1.782928521204197869e-01, 9.230960778753642959e-01, 1.282864322690432241e-02
-2.449931845517343554e-01, -3.036960517393005529e-02, 9.690490320952700465e-01, 1.587445492494977267e-02
-1.716883783552180520e-01, -1.708840417129095512e-01, 9.702173699875796808e-01, 1.936649600461970433e-02
-1.157734674452738227e-01, -2.691101851251638255e-01, 9.561256258973493960e-01, 2.311374927960352724e-02
-7.176300683427115634e-02, -3.412819611125740837e-01, 9.372175275085607993e-01, 2.704611192155013943e-02
-3.611771616358150361e-02, -3.962602054080489600e-01, 9.174275776262112991e-01, 3.114524270930912886e-02
-6.743357314284200398e-03, -4.389166941068450845e-01, 8.985024556262770634e-01, 3.541339394892582815e-02
1.762606049360215116e-02, -4.721232547595228257e-01, 8.813563151794797657e-01, 3.985981547163439109e-02
3.783826895541628904e-02, -4.977934192714274508e-01, 8.664698362508174156e-01, 4.449592367725585529e-02
5.457641495467914494e-02, -5.174153595046664389e-01, 8.539922486061284346e-01, 4.933554223407318057e-02
6.852636674997339417e-02, -5.323149467447899630e-01, 8.437682943392335044e-01, 5.439843100614694810e-02
8.050463956431534729e-02, -5.437658462108106994e-01, 8.353668101518401112e-01, 5.971625056049137403e-02
9.157242862329614819e-02, -5.529975982700444659e-01, 8.281353431798414988e-01, 6.534094179503678601e-02
1.031447030951237742e-01, -5.611169498201827865e-01, 8.212849315845950349e-01, 7.135651298382261754e-02
1.056559959619184086e-01, 4.315405200957413978e-01, -8.958848084618870056e-01, 6.603496195775612754e-02
9.334966683464832049e-02, 4.435379679564175892e-01, -8.913809010086273243e-01, 6.284903855494280989e-02
8.163654713619002135e-02, 4.553567510045052336e-01, -8.865583474799060282e-01, 5.934969594137032289e-02
6.905732451271918981e-02, 4.682819486064899173e-01, -8.808763264729355669e-01, 5.558833377318804503e-02
5.457367400201888069e-02, 4.834113113849197729e-01, -8.736905734475070018e-01, 5.161126969272358811e-02
3.746927748608201020e-02, 5.016228498140137271e-01, -8.642745916600454992e-01, 4.746485456809070025e-02
1.724468882174262641e-02, 5.235909596218601969e-01, -8.517952381351405755e-01, 4.319717200256545375e-02
-6.501530431198232658e-03, 5.498488746618109824e-01, -8.352388551397690319e-01, 3.885745616558598792e-02
-3.422120125425653220e-02, 5.808987681440368478e-01, -8.132561285065463830e-01, 3.449474599566315636e-02
-6.662038827517033357e-02, 6.173701709281315120e-01, -7.838467936492661270e-01, 3.015746342904192245e-02
-1.049574788602969655e-01, 6.602081950281053491e-01, -7.437130272148131382e-01, 2.589575892525138034e-02
-1.514782891174659418e-01, 7.107793340929164927e-01, -6.869112505647840816e-01, 2.176915355598862956e-02
-2.099362247320227248e-01, 7.703854821595220725e-01, -6.020240779429891775e-01, 1.786441682077130610e-02
-2.854419263915293770e-01, 8.371035413097420719e-01, -4.666696559500965735e-01, 1.433489599569616642e-02
