# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

LIFTING_SURFACE,WingGeom,0
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,16,33
# x,y,z,u,w
1.143280691467890442e+01, 9.997400410859311748e+00, 1.078601801923284587e+00, 3.600000000000000089e+00, 4.134663504172013671e-01
1.131157040364928434e+01, 1.000702090985724446e+01, 1.074255117983968777e+00, 3.600000000000000089e+00, 5.841612375912467181e-01
1.116974145926154449e+01, 1.001685301782905846e+01, 1.069812757777899748e+00, 3.600000000000000089e+00, 7.836633902842906618e-01
1.101577956693827076e+01, 1.002540701650844213e+01, 1.065947964699864858e+00, 3.600000000000000089e+00, 1.000000000000000000e+00
1.086164871156534595e+01, 1.003101559172745993e+01, 1.063413947160637196e+00, 3.600000000000000089e+00, 1.216336609715709338e+00
1.071940530250032353e+01, 1.003247431259816125e+01, 1.062754986564508064e+00, 3.600000000000000089e+00, 1.415838762408753171e+00
1.059774122074155400e+01, 1.002954920606079270e+01, 1.064076452471457657e+00, 3.600000000000000089e+00, 1.586533649582798633e+00
1.050039647763012240e+01, 1.002292055189883513e+01, 1.067071563043748617e+00, 3.600000000000000089e+00, 1.723464124463156111e+00
1.042679579255845290e+01, 1.001361690747522104e+01, 1.071274868933633329e+00, 3.600000000000000089e+00, 1.827739635619072267e+00
1.037390884431813909e+01, 1.000234883324714730e+01, 1.076365911954765053e+00, 3.600000000000000089e+00, 1.904044169930654951e+00
1.033850218832237999e+01, 9.988740389008478715e+00, 1.082514317394627446e+00, 3.600000000000000089e+00, 1.958266880232111484e+00
1.032317797270572335e+01, 9.970214310384598377e+00, 1.090884651807324746e+00, 3.600000000000000089e+00, 2.000000000000000000e+00
1.033850218832237999e+01, 9.951688231760716263e+00, 1.099254986220021824e+00, 3.600000000000000089e+00, 2.041733119767888294e+00
1.037390884431813909e+01, 9.938079787522047681e+00, 1.105403391659884882e+00, 3.600000000000000089e+00, 2.095955830069344827e+00
1.042679579255845290e+01, 9.926811713293972161e+00, 1.110494434681016607e+00, 3.600000000000000089e+00, 2.172260364380927733e+00
1.050039647763012418e+01, 9.917508068870358073e+00, 1.114697740570900653e+00, 3.600000000000000089e+00, 2.276535875536843889e+00
1.059774122074155400e+01, 9.910879414708400503e+00, 1.117692851143191834e+00, 3.600000000000000089e+00, 2.413466350417201589e+00
1.071940530250032531e+01, 9.907954308171031954e+00, 1.119014317050141427e+00, 3.600000000000000089e+00, 2.584161237591246607e+00
1.086164871156534772e+01, 9.909413029041736820e+00, 1.118355356454012961e+00, 3.600000000000000089e+00, 2.783663390284290440e+00
1.101577956693827254e+01, 9.915021604260751076e+00, 1.115821338914784855e+00, 3.600000000000000089e+00, 3.000000000000000000e+00
1.116974145926154804e+01, 9.923575602940138296e+00, 1.111956545836750188e+00, 3.600000000000000089e+00, 3.216336609715709116e+00
1.131157040364928434e+01, 9.933407710911948740e+00, 1.107514185630681158e+00, 3.600000000000000089e+00, 3.415838762408752949e+00
1.143280691467890264e+01, 9.943028209909885007e+00, 1.103167501691365127e+00, 3.600000000000000089e+00, 3.586533649582798411e+00
1.152998573115307579e+01, 9.951475454831133050e+00, 1.099351065929283999e+00, 3.600000000000000089e+00, 3.723464124463156111e+00
1.160394106512696766e+01, 9.958335670226544423e+00, 1.096251559948734133e+00, 3.600000000000000089e+00, 3.827739635619072267e+00
1.165802980832091151e+01, 9.963595496569810805e+00, 1.093875220605937448e+00, 3.600000000000000089e+00, 3.904044169930655173e+00
1.169644984038988156e+01, 9.967460877846988865e+00, 1.092128722975297617e+00, 3.600000000000000089e+00, 3.958266880232111262e+00
1.172317797270572370e+01, 9.970214310384598377e+00, 1.090884651807324746e+00, 3.600000000000000089e+00, 4.000000000000000000e+00
1.186958813421949976e+01, 1.000494394591798297e+01, 1.287846202409766105e+00, 3.799999999999999822e+00, 0.000000000000000000e+00
1.184667829021258001e+01, 1.000740854224045862e+01, 1.287032344220543134e+00, 3.799999999999999822e+00, 4.173311976788848798e-02
1.181374680159714430e+01, 1.001086841222038260e+01, 1.285889812482964745e+00, 3.799999999999999822e+00, 9.595583006934514658e-02
1.176738506322474009e+01, 1.001557677421291359e+01, 1.284335156206420914e+00, 3.799999999999999822e+00, 1.722603643809275942e-01
1.170399478732570842e+01, 1.002171753247249697e+01, 1.282307442386814156e+00, 3.799999999999999822e+00, 2.765358755368440558e-01
1.162069867072031393e+01, 1.002927904811449267e+01, 1.279810663879175747e+00, 3.799999999999999822e+00, 4.134663504172013671e-01
1.151678165134892851e+01, 1.003789051709972036e+01, 1.276967064354494807e+00, 3.799999999999999822e+00, 5.841612375912467181e-01
1.139521397983877549e+01, 1.004669129232172509e+01, 1.274060903085004526e+00, 3.799999999999999822e+00, 7.836633902842906618e-01
1.126324664356168448e+01, 1.005434816717038693e+01, 1.271532543302320795e+00, 3.799999999999999822e+00, 1.000000000000000000e+00
1.113113448181345966e+01, 1.005936852783922575e+01, 1.269874781061125946e+00, 3.799999999999999822e+00, 1.216336609715709338e+00
1.100921153356796367e+01, 1.006067442992529593e+01, 1.269443640914537319e+00, 3.799999999999999822e+00, 1.415838762408753171e+00
1.090492806105478252e+01, 1.005805589474085693e+01, 1.270308204668970431e+00, 3.799999999999999822e+00, 1.586533649582798633e+00
1.082148962852220464e+01, 1.005212277250304176e+01, 1.272267524198214872e+00, 3.799999999999999822e+00, 1.723464124463156111e+00
1.075840340837897813e+01, 1.004379457782544272e+01, 1.275017420800010015e+00, 3.799999999999999822e+00, 1.827739635619072267e+00
1.071307173845871219e+01, 1.003370827346842908e+01, 1.278347997150837134e+00, 3.799999999999999822e+00, 1.904044169930654951e+00
1.068272326922182991e+01, 1.002152698312403523e+01, 1.282370322075956359e+00, 3.799999999999999822e+00, 1.958266880232111484e+00
1.066958813421949870e+01, 1.000494394591798297e+01, 1.287846202409766105e+00, 3.799999999999999822e+00, 2.000000000000000000e+00
1.068272326922183169e+01, 9.988360908711934272e+00, 1.293322082743575407e+00, 3.799999999999999822e+00, 2.041733119767888294e+00
1.071307173845871041e+01, 9.976179618367538637e+00, 1.297344407668695077e+00, 3.799999999999999822e+00, 2.095955830069344827e+00
1.075840340837898168e+01, 9.966093314010523230e+00, 1.300674984019522196e+00, 3.799999999999999822e+00, 2.172260364380927733e+00
1.082148962852220464e+01, 9.957765119332925963e+00, 1.303424880621317117e+00, 3.799999999999999822e+00, 2.276535875536843889e+00
1.090492806105477896e+01, 9.951831997095109017e+00, 1.305384200150561558e+00, 3.799999999999999822e+00, 2.413466350417201589e+00
1.100921153356796722e+01, 9.949213461910673573e+00, 1.306248763904994892e+00, 3.799999999999999822e+00, 2.584161237591246607e+00
1.113113448181346321e+01, 9.950519363996740196e+00, 1.305817623758407153e+00, 3.799999999999999822e+00, 2.783663390284290440e+00
1.126324664356168448e+01, 9.955539724665580792e+00, 1.304159861517211416e+00, 3.799999999999999822e+00, 3.000000000000000000e+00
1.139521397983877549e+01, 9.963196599514242635e+00, 1.301631501734527685e+00, 3.799999999999999822e+00, 3.216336609715709116e+00
1.151678165134893028e+01, 9.971997374736247366e+00, 1.298725340465037847e+00, 3.799999999999999822e+00, 3.415838762408752949e+00
1.162069867072031215e+01, 9.980608843721476831e+00, 1.295881740940356686e+00, 3.799999999999999822e+00, 3.586533649582798411e+00
1.170399478732570842e+01, 9.988170359363468975e+00, 1.293384962432718499e+00, 3.799999999999999822e+00, 3.723464124463156111e+00
1.176738506322474187e+01, 9.994311117623054130e+00, 1.291357248613111297e+00, 3.799999999999999822e+00, 3.827739635619072267e+00
1.181374680159714430e+01, 9.999019479615583350e+00, 1.289802592336567466e+00, 3.799999999999999822e+00, 3.904044169930655173e+00
1.184667829021258356e+01, 1.000247934959550733e+01, 1.288660060598989743e+00, 3.799999999999999822e+00, 3.958266880232111262e+00
1.186958813421949976e+01, 1.000494394591798297e+01, 1.287846202409766105e+00, 3.799999999999999822e+00, 4.000000000000000000e+00
1.201599829573327405e+01, 1.003967358145136934e+01, 1.484807753012207909e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.199690674003528201e+01, 1.004184934155871289e+01, 1.484424107801733950e+00, 4.000000000000000000e+00, 4.173311976788848798e-02
1.196946379487337353e+01, 1.004490370024138457e+01, 1.483885541957218113e+00, 4.000000000000000000e+00, 9.595583006934514658e-02
1.193082906132251964e+01, 1.004906059788317307e+01, 1.483152568746926914e+00, 4.000000000000000000e+00, 1.722603643809275942e-01
1.187800384349834282e+01, 1.005448189900693201e+01, 1.482196647088263042e+00, 4.000000000000000000e+00, 2.765358755368440558e-01
1.180859042676172521e+01, 1.006115768536967181e+01, 1.481019525835067352e+00, 4.000000000000000000e+00, 4.134663504172013671e-01
1.172199289904857267e+01, 1.006876012434219447e+01, 1.479679010725021282e+00, 4.000000000000000000e+00, 5.841612375912467181e-01
1.162068650041600471e+01, 1.007652956681439527e+01, 1.478309048392110192e+00, 4.000000000000000000e+00, 7.836633902842906618e-01
1.151071372018509464e+01, 1.008328931783232818e+01, 1.477117121904777175e+00, 4.000000000000000000e+00, 1.000000000000000000e+00
1.140062025206157514e+01, 1.008772146395099334e+01, 1.476335614961614695e+00, 4.000000000000000000e+00, 1.216336609715709338e+00
1.129901776463560381e+01, 1.008887454725242705e+01, 1.476132295264566796e+00, 4.000000000000000000e+00, 1.415838762408753171e+00
1.121211490136801103e+01, 1.008656258342092116e+01, 1.476539956866483871e+00, 4.000000000000000000e+00, 1.586533649582798633e+00
1.114258277941429220e+01, 1.008132499310724484e+01, 1.477463485352681349e+00, 4.000000000000000000e+00, 1.723464124463156111e+00
1.109001102419950868e+01, 1.007397224817566261e+01, 1.478759972666387368e+00, 4.000000000000000000e+00, 1.827739635619072267e+00
1.105223463259928529e+01, 1.006506771368971265e+01, 1.480330082346910103e+00, 4.000000000000000000e+00, 1.904044169930654951e+00
1.102694435012128515e+01, 1.005431357723959174e+01, 1.482226326757285939e+00, 4.000000000000000000e+00, 1.958266880232111484e+00
1.101599829573327405e+01, 1.003967358145136934e+01, 1.484807753012207909e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
1.102694435012128693e+01, 1.002503358566314873e+01, 1.487389179267129435e+00, 4.000000000000000000e+00, 2.041733119767888294e+00
1.105223463259928351e+01, 1.001427944921302782e+01, 1.489285423677506159e+00, 4.000000000000000000e+00, 2.095955830069344827e+00
1.109001102419950868e+01, 1.000537491472707785e+01, 1.490855533358028673e+00, 4.000000000000000000e+00, 2.172260364380927733e+00
1.114258277941429043e+01, 9.998022169795490299e+00, 1.492152020671733803e+00, 4.000000000000000000e+00, 2.276535875536843889e+00
1.121211490136800748e+01, 9.992784579481813978e+00, 1.493075549157931725e+00, 4.000000000000000000e+00, 2.413466350417201589e+00
1.129901776463560736e+01, 9.990472615650311639e+00, 1.493483210759849245e+00, 4.000000000000000000e+00, 2.584161237591246607e+00
1.140062025206157514e+01, 9.991625698951747125e+00, 1.493279891062801790e+00, 4.000000000000000000e+00, 2.783663390284290440e+00
1.151071372018509464e+01, 9.996057845070410508e+00, 1.492498384119638644e+00, 4.000000000000000000e+00, 3.000000000000000000e+00
1.162068650041600648e+01, 1.000281759608834520e+01, 1.491306457632305849e+00, 4.000000000000000000e+00, 3.216336609715709116e+00
1.172199289904857622e+01, 1.001058703856054422e+01, 1.489936495299394981e+00, 4.000000000000000000e+00, 3.415838762408752949e+00
1.180859042676172166e+01, 1.001818947753306865e+01, 1.488595980189348689e+00, 4.000000000000000000e+00, 3.586533649582798411e+00
1.187800384349834459e+01, 1.002486526389580490e+01, 1.487418858936152777e+00, 4.000000000000000000e+00, 3.723464124463156111e+00
1.193082906132252319e+01, 1.003028656501956384e+01, 1.486462937277488905e+00, 4.000000000000000000e+00, 3.827739635619072267e+00
1.196946379487337708e+01, 1.003444346266135412e+01, 1.485729964067197706e+00, 4.000000000000000000e+00, 3.904044169930655173e+00
1.199690674003528557e+01, 1.003749782134402579e+01, 1.485191398222681869e+00, 4.000000000000000000e+00, 3.958266880232111262e+00
1.201599829573327405e+01, 1.003967358145136934e+01, 1.484807753012207909e+00, 4.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,15,32
# nx,ny,nz,area
6.566659842143475478e-02, -2.620242287991978586e-02, -9.974975342761404073e-01, 2.270069779679779187e-01
6.448902956412394527e-02, -2.612714901904279741e-02, -9.975763314904851908e-01, 3.262850295886908780e-01
6.284827059298335461e-02, -2.598269998807275008e-02, -9.976848170563692442e-01, 4.593073485776408837e-01
6.079601864440075526e-02, -2.578126724675467579e-02, -9.978172028864510379e-01, 6.279378221991879228e-01
5.819249111715349421e-02, -2.541176391613382546e-02, -9.979819017558638761e-01, 8.250133038819167375e-01
5.472529184297822424e-02, -2.461165095450185830e-02, -9.981980810790985759e-01, 1.029062422263757437e+00
4.952100857450001531e-02, -2.273450572926164273e-02, -9.985143023307230248e-01, 1.203459361229079594e+00
4.090210224535094363e-02, -1.853805358886751603e-02, -9.989911704319748287e-01, 1.305645650733292085e+00
2.654953022928094319e-02, -1.017407057888218731e-02, -9.995957236465451423e-01, 1.305957678972581526e+00
4.210091652269336640e-03, 4.407119579010900998e-03, -9.999814260401519439e-01, 1.204299743979975190e+00
-2.786335261276913500e-02, 2.704379710685906810e-02, -9.992458489376975228e-01, 1.030352626824241780e+00
-4.154469610158396248e-02, 3.799992218874061189e-02, -9.984137639974104417e-01, 8.262315950375023199e-01
-4.604584941849101248e-02, 4.310602293021331688e-02, -9.980088429159681418e-01, 6.285225486120809002e-01
-9.517571524486530266e-02, 8.413492407244357874e-02, -9.918986328143377662e-01, 4.602852603966675060e-01
-2.297525409055889978e-01, 1.955906162115867430e-01, -9.533929309562755305e-01, 3.310997582041801945e-01
-5.879095155050670929e-01, 4.933146576259151983e-01, -6.410951958562964847e-01, 2.498302788126186280e-01
-7.174556337745646717e-01, 6.020167576862988090e-01, 3.504757295876759216e-01, 2.764947049259123268e-01
-4.918615792533961861e-01, 4.182040908393608869e-01, 7.636606086865935783e-01, 3.630159492901002816e-01
-3.482661092974184136e-01, 3.031277110223381532e-01, 8.870311764110642150e-01, 4.875684639438350176e-01
-2.325656101174799761e-01, 2.126104526688537555e-01, 9.490574442080043083e-01, 6.496486025073725523e-01
-1.181910141195918612e-01, 1.252704065989037885e-01, 9.850574650303035584e-01, 8.398171864720480606e-01
-2.801772506658015485e-02, 5.834904947546761672e-02, 9.979029990472034761e-01, 1.040266917150168169e+00
1.779244147936994216e-02, 2.547548267816104536e-02, 9.995170978069949363e-01, 1.213751756041224983e+00
5.439510391825250896e-02, 5.288141312801350469e-04, 9.985193503509769419e-01, 1.315803777839787525e+00
8.308483579370025407e-02, -1.800016645247698444e-02, 9.963798994704866629e-01, 1.316504526481248494e+00
1.051920812745894412e-01, -3.159457507416504884e-02, 9.939499025921794129e-01, 1.215161866218488207e+00
1.222601758797429577e-01, -4.166547110272348503e-02, 9.916231330054995352e-01, 1.040746682935179024e+00
1.355100582290932887e-01, -4.921182637844629532e-02, 9.895530406518113775e-01, 8.356721752664860725e-01
1.457523819704002743e-01, -5.486181712646121672e-02, 9.877987771664517025e-01, 6.368977879807374842e-01
1.535113083000033407e-01, -5.902321307265628869e-02, 9.863825518238860113e-01, 4.663572324224261600e-01
1.592719848130791371e-01, -6.203767301040468557e-02, 9.852835946980729176e-01, 3.315583191861124490e-01
1.633508312436748322e-01, -6.414032715363426895e-02, 9.844808400190555586e-01, 2.308130030671858290e-01
7.000814018244064241e-02, -2.795226678340629461e-02, -9.971547177293326181e-01, 1.998891565810533011e-01
6.869745011482006336e-02, -2.787406612380388671e-02, -9.972480618108253703e-01, 2.873103274425695686e-01
6.686831352001540441e-02, -2.771957477638608419e-02, -9.973766860224904107e-01, 4.044476500735092461e-01
6.455414418733196324e-02, -2.749198881963083388e-02, -9.975354394802135038e-01, 5.529433025256925704e-01
6.160097722930422959e-02, -2.706687095509309124e-02, -9.977337841834839072e-01, 7.264867866177900924e-01
5.768935076432535336e-02, -2.616309653349717032e-02, -9.979916989575462472e-01, 9.061570736860183883e-01
5.195429720448788841e-02, -2.411563798161041328e-02, -9.983582458249782299e-01, 1.059664931386433473e+00
4.274721198570245739e-02, -1.967365315848545321e-02, -9.988921980067964057e-01, 1.149470890566984149e+00
2.779479647412241156e-02, -1.100005039469796955e-02, -9.995531242411660466e-01, 1.149397295334686042e+00
4.884623544822077473e-03, 3.929952703131611540e-03, -9.999803477691832088e-01, 1.059374123399065670e+00
-2.770677911302264762e-02, 2.692711409697816013e-02, -9.992533537184603576e-01, 9.056468396105568086e-01
-4.474558624486526387e-02, 4.048373524289106129e-02, -9.981777896208605672e-01, 7.254636902186288872e-01
-5.495532295324309646e-02, 5.023117300907918581e-02, -9.972245192218434084e-01, 5.509921294203933284e-01
-1.082737609621142322e-01, 9.483639610313704393e-02, -9.895872122563467155e-01, 4.027105312818241023e-01
-2.456773261166111666e-01, 2.087936847514462180e-01, -9.465980396346201919e-01, 2.890062711996346234e-01
-6.015108038494803022e-01, 5.047274936592481831e-01, -6.192212124893698988e-01, 2.177508744146779973e-01
-7.096798103458149543e-01, 5.954920671151352485e-01, 3.764887312928122398e-01, 2.423137739947010538e-01
-4.782163941134701113e-01, 4.068971328628308015e-01, 7.782954475449012088e-01, 3.185978467947236936e-01
-3.353585837725172047e-01, 2.925735662255087299e-01, 8.955084190761019025e-01, 4.280533619795547917e-01
-2.227888853903074728e-01, 2.047597247749601002e-01, 9.531204371204233805e-01, 5.706766250251825712e-01
-1.136988248318576283e-01, 1.217495521334406583e-01, 9.860271922148806656e-01, 7.380271657474000158e-01
-2.778857313269337756e-02, 5.817555661289047081e-02, 9.979195357422507850e-01, 9.136802185461563308e-01
1.714501290195572653e-02, 2.594191284535066894e-02, 9.995164159184760644e-01, 1.065239221371104605e+00
5.296131390324672339e-02, 1.498406665538547971e-03, 9.985954406100131520e-01, 1.154171980811852460e+00
8.091683337716361335e-02, -1.664029359240829647e-02, 9.965819417917278766e-01, 1.154379073218443130e+00
1.023616687856909457e-01, -2.996005042537404003e-02, 9.942959741153123421e-01, 1.065296209214329881e+00
1.188593626714456869e-01, -3.985919410299777754e-02, 9.921107279688076153e-01, 9.122865503250614516e-01
1.316452720181586211e-01, -4.731342117453249396e-02, 9.901671386851951251e-01, 7.324775501201148398e-01
1.415286806406881037e-01, -5.292299485298511408e-02, 9.885184819576704474e-01, 5.582282447210428211e-01
1.490211835912922944e-01, -5.707245277014622725e-02, 9.871856066494535398e-01, 4.087433844052786869e-01
1.545897372282871440e-01, -6.008785215227643167e-02, 9.861498178103645929e-01, 2.905933036645687584e-01
1.585339649867997247e-01, -6.219625924156760993e-02, 9.853926158044417072e-01, 2.022934360710479940e-01
7.561093015458712763e-02, -3.021046117478885795e-02, -9.966796452605846124e-01, 1.727789402915527184e-01
7.412837012784362356e-02, -3.012846308201866385e-02, -9.967934893720488132e-01, 2.483459710663348807e-01
7.205606098151547123e-02, -2.996099411219797781e-02, -9.969504816728044228e-01, 3.496013809882091428e-01
6.940384647979533361e-02, -2.969965071705045478e-02, -9.971464470382943590e-01, 4.779650701577172756e-01
6.599952489274525658e-02, -2.920279691704268446e-02, -9.973922294494548257e-01, 6.279782392135506708e-01
6.151460704576253158e-02, -2.816537640441146156e-02, -9.977087073349631963e-01, 7.832691445978023914e-01
5.509510990640784089e-02, -2.589842261146613894e-02, -9.981451801069014529e-01, 9.158847059904777765e-01
4.512973227375385865e-02, -2.114005603279443118e-02, -9.987574306586308737e-01, 9.933053483305681608e-01
2.940390761753089444e-02, -1.206739160026459000e-02, -9.994947665079519927e-01, 9.928412936378191445e-01
5.757244443658919401e-03, 3.312649298485423419e-03, -9.999779400021988618e-01, 9.144497403763108823e-01
-2.750388996939248307e-02, 2.677591499985654266e-02, -9.992630216376828800e-01, 7.809411118997829915e-01
-4.890120895181752220e-02, 4.370825594015390059e-02, -9.978468119534785741e-01, 6.247164959133570949e-01
-6.655179809570180294e-02, 5.950395969224757386e-02, -9.960070968377545686e-01, 4.735878195861301654e-01
-1.253585456165300649e-01, 1.087923422598648104e-01, -9.861285216981205970e-01, 3.453435748146072015e-01
-2.664288209237826721e-01, 2.259948456393543470e-01, -9.369855992092980257e-01, 2.471584889036218535e-01
-6.187086333321669684e-01, 5.191581860352204592e-01, -5.896392158878696055e-01, 1.859841591780169723e-01
-6.987143847027847965e-01, 5.862909825023669974e-01, 4.099525490173441256e-01, 2.084662723245066795e-01
-4.601057606126884303e-01, 3.918815332482711300e-01, 7.967004160598910589e-01, 2.744736280832077435e-01
-3.184200385040874548e-01, 2.787137739545106352e-01, 9.060503911411822431e-01, 3.687985492782248631e-01
-2.100484360980440779e-01, 1.945224264567988470e-01, 9.581443941797735953e-01, 4.918758764602893518e-01
-1.078703729236784870e-01, 1.171797439518372091e-01, 9.872349721584463556e-01, 6.362796083884875165e-01
-2.749120449770756092e-02, 5.795041172156090853e-02, 9.979408717236541992e-01, 7.870936496798379700e-01
1.630350385805128324e-02, 2.654812892078790842e-02, 9.995145784893564311e-01, 9.167278483179046589e-01
5.109536273193896611e-02, 2.760078088277814323e-03, 9.986899648420617392e-01, 9.925461206613557241e-01
7.809282090659307174e-02, -1.486927745246200382e-02, 9.968351999758497950e-01, 9.922666863955622585e-01
9.867259407606887578e-02, -2.783013243436198089e-02, 9.947307187912642901e-01, 9.154503945969272305e-01
1.144251220728547958e-01, -3.750455796594728136e-02, 9.927236773495387023e-01, 7.838502312171887754e-01
1.266047899754975392e-01, -4.483800006899508334e-02, 9.909393426971566665e-01, 6.293070510421114871e-01
1.360191604568151691e-01, -5.039433788448766799e-02, 9.894236699704568316e-01, 4.795802902115723354e-01
1.431634508305691389e-01, -5.452781072347009927e-02, 9.881958025634336451e-01, 3.511471877864619229e-01
1.484808756654355799e-01, -5.754411912357481479e-02, 9.872396385457369306e-01, 2.496418224717811829e-01
1.522491266496492357e-01, -5.965979830694608660e-02, 9.865398683785635559e-01, 1.737837850572779841e-01
8.311696087535226651e-02, -3.323576854435317252e-02, -9.959854188210344184e-01, 1.456806935302937256e-01
8.140406458734451844e-02, -3.314866846367421627e-02, -9.961297827330256593e-01, 2.093978977139569486e-01
7.900592041093307261e-02, -3.296381096138616823e-02, -9.963289876877634565e-01, 2.947762484347924983e-01
7.590083698382982247e-02, -3.265726929931402761e-02, -9.965804361450539828e-01, 4.030124731194418830e-01
7.189228657815241452e-02, -3.206441747864152009e-02, -9.968968714276918996e-01, 5.294979775880795936e-01
6.663982949684557622e-02, -3.084822483356306280e-02, -9.973001153861605905e-01, 6.604086398523182355e-01
5.930433028784821287e-02, -2.828776598163454392e-02, -9.978390645313892637e-01, 7.721268519458238666e-01
4.832438377587496697e-02, -2.310639432312814115e-02, -9.985643937543867699e-01, 8.371543351525126964e-01
3.156357972728749545e-02, -1.349996960499174302e-02, -9.994105719149980471e-01, 8.362922084352282237e-01
6.930226031368616306e-03, 2.482853530409561468e-03, -9.999729033356357100e-01, 7.695273152817552198e-01
-2.723056732862171730e-02, 2.657222610398908905e-02, -9.992759443731445979e-01, 6.562354786543100893e-01
-5.451301433812161951e-02, 4.806243518401226433e-02, -9.973556705568754621e-01, 5.240023286909203382e-01
-8.225381578597319721e-02, 7.205739557775027448e-02, -9.940030389949513490e-01, 3.963858111854926536e-01
-1.485338504026423589e-01, 1.277182865111649579e-01, -9.806251753729441356e-01, 2.883123440720047892e-01
-2.945030399176115088e-01, 2.492590543198391351e-01, -9.225713432135560499e-01, 2.057111934403387798e-01
-6.409370823718596455e-01, 5.378100694260692372e-01, -5.476860283634911175e-01, 1.547288017701279883e-01
-6.824029570803996636e-01, 5.726040696004485175e-01, 4.543685548593023871e-01, 1.751508711256851147e-01
-4.350170066030057403e-01, 3.710656276807217102e-01, 8.204087419817467364e-01, 2.308164814120651775e-01
-2.952687114649380495e-01, 2.597534419107789816e-01, 9.194262001081645597e-01, 3.099574508133391415e-01
-1.927752106018712497e-01, 1.806310058161409438e-01, 9.644740317474874702e-01, 4.133470060628980924e-01
-1.000068902700375351e-01, 1.110114623388410576e-01, 9.887745330093755669e-01, 5.345994309120112309e-01
-2.708983107127457476e-02, 5.764651410087134192e-02, 9.979694486629075989e-01, 6.605072872106950710e-01
1.516526252627199874e-02, 2.736804292003125472e-02, 9.995103826570469474e-01, 7.682183292747519765e-01
4.856723884478902215e-02, 4.469178203212758119e-03, 9.988099167294951508e-01, 8.309297582272193727e-01
7.426212800831653860e-02, -1.246755305494212131e-02, 9.971608177543372920e-01, 8.301752351841046318e-01
9.366459213474996603e-02, -2.493957497836928744e-02, 9.952913954114792627e-01, 7.656364028206821271e-01
1.084025818574046174e-01, -3.430746688257440419e-02, 9.935149107903463728e-01, 6.554521267043624810e-01
1.197567094112600289e-01, -4.147574411545614653e-02, 9.919365368817989470e-01, 5.261752833465997981e-01
1.285322874602069232e-01, -4.695887565360214871e-02, 9.905929108759038426e-01, 4.009670030690679066e-01
1.352022819686562460e-01, -5.106993327808621863e-02, 9.895009878041759466e-01, 2.935793412449865802e-01
1.401776127828470997e-01, -5.408694454347982850e-02, 9.886479855360312818e-01, 2.087120817356498681e-01
1.437061263577227022e-01, -5.621211406497171603e-02, 9.880226452261127168e-01, 1.452900637262081185e-01
9.369176783632100769e-02, -3.749797652419097765e-02, -9.948948458989502752e-01, 1.186029531524583347e-01
9.165433950820540965e-02, -3.740371687879149448e-02, -9.950881589150610829e-01, 1.704777210281900601e-01
8.879720624894750503e-02, -3.719443419206741597e-02, -9.953550272277293942e-01, 2.399873288765251300e-01
8.505432350909193639e-02, -3.682436703059724370e-02, -9.956956000933251394e-01, 3.281037997542876616e-01
8.019507165483592825e-02, -3.609659323838183137e-02, -9.961253869061156285e-01, 4.310661878235949040e-01
7.386240695370277498e-02, -3.462918507182261713e-02, -9.966670278384185400e-01, 5.375951445649264082e-01
6.523831142647308623e-02, -3.165637627894913458e-02, -9.973674531300427137e-01, 6.284073686064211017e-01
5.283148487861285408e-02, -2.588071712519026887e-02, -9.982680114511366387e-01, 6.810282706180521561e-01
3.461461450211957003e-02, -1.552390155879839612e-02, -9.992801593863768206e-01, 6.797550246133265972e-01
8.590871417196603577e-03, 1.308046430315143102e-03, -9.999622422585912052e-01, 6.246082706651144845e-01
-2.684243127186904804e-02, 2.628297327162266994e-02, -9.992940954490916461e-01, 5.315300093288413130e-01
-6.250742967017375307e-02, 5.426476749021597046e-02, -9.965681894608422464e-01, 4.233458298123679020e-01
-1.046751496158367933e-01, 8.997831053156533920e-02, -9.904276938205974767e-01, 3.195394283009513892e-01
-1.816423960830221007e-01, 1.547457115556409024e-01, -9.711126632375652878e-01, 2.318759191234235351e-01
-3.343506382243076058e-01, 2.822652792975940961e-01, -8.991862781548934924e-01, 1.649801856326161276e-01
-6.701854730364681378e-01, 5.623523832452712590e-01, -4.843668328748873542e-01, 1.243872397705532706e-01
-6.563990530118354316e-01, 5.507842032873468963e-01, 5.155356870424085969e-01, 1.427542670751423270e-01
-3.982478900783558151e-01, 3.405304152265087869e-01, 8.517262790085787794e-01, 1.879644469575266763e-01
-2.618706413272363087e-01, 2.323682135509053392e-01, 9.367116848540019136e-01, 2.518315880344951241e-01
-1.680790543664113235e-01, 1.607465761572691443e-01, 9.725790300726251392e-01, 3.352887724512549905e-01
-8.882156739141862378e-02, 1.022317366568803315e-01, 9.907872633346928026e-01, 4.330360376785347132e-01
-2.651832575221687097e-02, 5.721378578561827494e-02, 9.980096999104651756e-01, 5.339212839971945179e-01
1.353975597540119265e-02, 2.853882001381341169e-02, 9.995009808701268428e-01, 6.197120525266566204e-01
4.494855981748762525e-02, 6.914926520513100562e-03, 9.989653701513130368e-01, 6.693300610081431845e-01
